03/12/21,16:41:26,bicho5,54.60,21.10,-1,
03/12/21,16:56:36,bicho5,54.80,21.00,-1,
03/12/21,17:11:46,bicho5,55.40,20.90,-1,
03/12/21,17:26:57,bicho5,55.70,20.60,-1,
03/12/21,17:42:07,bicho5,56.00,20.60,-1,
03/12/21,17:57:18,bicho5,56.30,20.60,-1,
03/12/21,18:12:28,bicho5,56.50,20.40,-1,
03/13/21,07:17:20,bicho5,66.80,16.10,-1,
03/13/21,07:32:42,bicho5,68.50,16.10,-1,
03/13/21,07:47:52,bicho5,61.30,17.70,-1,
03/13/21,08:03:03,bicho5,59.10,18.60,-1,
03/13/21,08:18:13,bicho5,58.40,18.80,-1,
03/13/21,08:33:24,bicho5,58.30,18.80,-1,
03/13/21,08:48:34,bicho5,58.30,18.90,-1,
03/13/21,09:03:44,bicho5,58.00,18.90,-1,
03/13/21,09:18:59,bicho5,57.70,19.10,-1,
03/13/21,09:34:10,bicho5,57.20,19.20,-1,
03/13/21,09:49:20,bicho5,56.80,19.40,-1,
03/13/21,10:04:31,bicho5,56.10,19.70,-1,
03/13/21,10:19:46,bicho5,55.50,20.00,-1,
03/13/21,10:35:01,bicho5,55.40,20.10,-1,
03/13/21,10:50:13,bicho5,54.90,20.20,-1,
03/13/21,11:05:23,bicho5,54.40,20.50,-1,
03/13/21,11:20:33,bicho5,54.20,20.70,-1,
03/13/21,11:35:44,bicho5,53.80,20.80,-1,
03/13/21,11:50:54,bicho5,53.80,21.00,-1,
03/13/21,12:06:05,bicho5,53.60,21.00,-1,
03/13/21,12:21:15,bicho5,52.80,21.10,-1,
03/13/21,12:36:26,bicho5,52.30,21.30,-1,
03/13/21,12:51:36,bicho5,52.00,21.30,-1,
03/13/21,13:06:47,bicho5,51.30,21.30,-1,
03/15/21,06:45:53,bicho5,68.00,16.10,-1,
03/15/21,07:01:09,bicho5,69.50,15.90,-1,
03/15/21,07:16:25,bicho5,62.20,17.70,-1,
03/15/21,07:31:35,bicho5,59.90,18.40,-1,
03/15/21,07:46:46,bicho5,58.70,18.80,-1,
03/15/21,08:01:56,bicho5,57.20,19.40,-1,
03/15/21,08:17:07,bicho5,56.80,19.70,-1,
03/15/21,08:32:17,bicho5,57.10,19.90,-1,
03/15/21,08:47:27,bicho5,55.60,20.10,-1,
03/15/21,09:02:38,bicho5,55.50,20.10,-1,
03/15/21,09:17:48,bicho5,55.40,20.40,-1,
03/15/21,09:32:58,bicho5,55.20,20.30,-1,
03/15/21,09:48:09,bicho5,55.50,20.60,-1,
03/15/21,10:03:19,bicho5,55.20,20.80,-1,
03/15/21,10:18:30,bicho5,54.20,20.80,-1,
03/15/21,10:33:40,bicho5,54.10,20.90,-1,
03/15/21,15:09:58,bicho5,65.70,17.60,-1,
03/15/21,15:25:09,bicho5,67.40,17.60,-1,
03/17/21,10:01:06,bicho5,66.80,17.00,-1,
03/17/21,18:02:05,bicho5,68.10,17.30,-1,
03/18/21,07:01:22,bicho5,69.60,16.10,-1,
03/18/21,07:16:33,bicho5,71.20,16.00,-1,
03/18/21,07:31:55,bicho5,63.80,17.80,-1,
03/18/21,07:47:12,bicho5,61.20,18.50,-1,
03/18/21,08:02:22,bicho5,60.20,18.70,-1,
03/18/21,08:17:32,bicho5,60.80,18.80,-1,
03/18/21,08:32:43,bicho5,60.10,18.90,-1,
03/18/21,08:47:53,bicho5,59.30,19.10,-1,
03/18/21,09:03:03,bicho5,59.00,19.30,-1,
03/18/21,09:18:14,bicho5,58.60,19.50,-1,
03/18/21,09:33:24,bicho5,57.50,19.80,-1,
03/18/21,09:48:35,bicho5,57.00,19.80,-1,
03/18/21,10:03:45,bicho5,57.50,19.80,-1,
03/18/21,10:18:55,bicho5,59.10,19.70,-1,
03/18/21,10:34:06,bicho5,58.40,19.70,-1,
03/18/21,10:49:16,bicho5,59.10,19.50,-1,
03/18/21,11:04:27,bicho5,60.50,19.70,-1,
03/18/21,11:19:37,bicho5,60.00,19.80,-1,
04/24/21,09:06:35,bicho5,60.90,18.40,-1,
04/24/21,09:21:45,bicho5,62.50,18.30,-1,
04/24/21,09:36:55,bicho5,54.20,20.40,-1,
04/24/21,09:52:06,bicho5,50.30,21.50,-1,
04/24/21,10:07:16,bicho5,48.40,21.60,-1,
04/24/21,10:22:27,bicho5,46.40,22.00,-1,
04/24/21,10:37:45,bicho5,44.90,22.30,-1,
04/24/21,10:52:56,bicho5,43.70,22.40,-1,
04/24/21,11:08:06,bicho5,42.20,22.40,-1,
04/24/21,11:23:17,bicho5,41.20,22.60,-1,
04/24/21,11:38:27,bicho5,40.60,22.70,-1,
04/24/21,11:53:37,bicho5,41.00,22.90,-1,
04/24/21,12:08:48,bicho5,38.80,22.90,-1,
04/24/21,12:23:58,bicho5,42.20,22.80,-1,
04/24/21,12:39:09,bicho5,45.20,22.90,-1,
04/24/21,12:54:19,bicho5,47.40,23.00,-1,
04/24/21,13:09:29,bicho5,46.40,23.10,-1,
